Timestamp,AirQualityStationEoICode,AveragingTime,PM10,PM2.5
2014-04-17 23:00:00,DESN025,day,26.79,12.59
2014-04-18 23:00:00,DESN025,day,13.3,8.59
2014-04-19 23:00:00,DESN025,day,34.48,23.95
2014-04-20 23:00:00,DESN025,day,29.66,19.69
2014-04-21 23:00:00,DESN025,day,21.11,15.98
2014-04-22 23:00:00,DESN025,day,27.0,15.48
2014-04-23 23:00:00,DESN025,day,40.25,22.39
2014-04-24 23:00:00,DESN025,day,29.65,19.68
2014-04-25 23:00:00,DESN025,day,28.54,17.96
2014-04-26 23:00:00,DESN025,day,32.79,23.93
2014-04-27 23:00:00,DESN025,day,23.66,17.88
2014-04-28 23:00:00,DESN025,day,31.16,20.69
2014-04-29 23:00:00,DESN025,day,35.51,20.06
2014-04-30 23:00:00,DESN025,day,49.8,27.5
2014-05-01 23:00:00,DESN025,day,33.46,23.09
2014-05-02 23:00:00,DESN025,day,13.97,7.49
2014-05-03 23:00:00,DESN025,day,16.84,11.41
2014-05-04 23:00:00,DESN025,day,17.01,11.22
2014-05-05 23:00:00,DESN025,day,27.39,16.32
2014-05-06 23:00:00,DESN025,day,29.55,17.75
2014-05-07 23:00:00,DESN025,day,19.44,9.82
2014-05-08 23:00:00,DESN025,day,22.94,9.25
2014-05-09 23:00:00,DESN025,day,13.9,7.01
2014-05-10 23:00:00,DESN025,day,13.64,7.05
2014-05-11 23:00:00,DESN025,day,12.02,5.17
2014-05-12 23:00:00,DESN025,day,15.78,6.15
2014-05-13 23:00:00,DESN025,day,16.2,8.61
2014-05-14 23:00:00,DESN025,day,19.21,7.55
2014-05-15 23:00:00,DESN025,day,18.77,8.89
2014-05-16 23:00:00,DESN025,day,14.41,9.11
2014-05-17 23:00:00,DESN025,day,20.01,11.09
2014-05-18 23:00:00,DESN025,day,9.6,5.97
2014-05-19 23:00:00,DESN025,day,17.08,9.89
2014-05-20 23:00:00,DESN025,day,24.68,11.91
2014-05-21 23:00:00,DESN025,day,30.33,13.4
2014-05-22 23:00:00,DESN025,day,33.53,16.12
2014-05-23 23:00:00,DESN025,day,27.7,10.58
2014-05-24 23:00:00,DESN025,day,19.38,10.82
2014-05-25 23:00:00,DESN025,day,15.11,8.52
2014-05-26 23:00:00,DESN025,day,23.02,9.71
2014-05-27 23:00:00,DESN025,day,20.55,15.49
2014-05-28 23:00:00,DESN025,day,4.9,7.61
2014-05-29 23:00:00,DESN025,day,8.47,3.9
2014-05-30 23:00:00,DESN025,day,16.01,9.08
2014-05-31 23:00:00,DESN025,day,17.06,8.91
2014-06-01 23:00:00,DESN025,day,18.63,9.69
2014-06-02 23:00:00,DESN025,day,19.69,10.28
2014-06-03 23:00:00,DESN025,day,16.83,9.07
2014-06-04 23:00:00,DESN025,day,19.7,10.45
2014-06-05 23:00:00,DESN025,day,18.05,7.62
2014-06-06 23:00:00,DESN025,day,19.5,9.25
2014-06-07 23:00:00,DESN025,day,23.12,12.16
2014-06-08 23:00:00,DESN025,day,26.45,14.6
2014-06-09 23:00:00,DESN025,day,26.25,16.55
2014-06-10 23:00:00,DESN025,day,43.17,26.23
2014-06-11 23:00:00,DESN025,day,25.91,14.35
2014-06-12 23:00:00,DESN025,day,20.94,9.14
2014-06-13 23:00:00,DESN025,day,19.44,8.81
2014-06-14 23:00:00,DESN025,day,14.59,6.49
2014-06-15 23:00:00,DESN025,day,13.72,6.96
2014-06-16 23:00:00,DESN025,day,20.66,10.27
2014-06-17 23:00:00,DESN025,day,20.74,10.39
2014-06-18 23:00:00,DESN025,day,20.13,11.11
2014-06-19 23:00:00,DESN025,day,18.31,7.65
2014-06-20 23:00:00,DESN025,day,13.34,5.86
2014-06-21 23:00:00,DESN025,day,12.1,5.8
2014-06-22 23:00:00,DESN025,day,9.91,5.38
2014-06-23 23:00:00,DESN025,day,15.48,6.91
2014-06-24 23:00:00,DESN025,day,16.9,8.27
2014-06-25 23:00:00,DESN025,day,11.66,6.35
2014-06-26 23:00:00,DESN025,day,15.1,8.27
2014-06-27 23:00:00,DESN025,day,17.67,10.34
2014-06-28 23:00:00,DESN025,day,15.19,9.01
2014-06-29 23:00:00,DESN025,day,9.61,6.09
2014-06-30 23:00:00,DESN025,day,17.82,8.81
2014-07-01 23:00:00,DESN025,day,18.48,7.78
2014-07-02 23:00:00,DESN025,day,16.61,8.13
2014-07-03 23:00:00,DESN025,day,23.17,10.13
2014-07-04 23:00:00,DESN025,day,27.12,11.87
2014-07-05 23:00:00,DESN025,day,22.76,11.08
2014-07-06 23:00:00,DESN025,day,12.78,7.16
2014-07-07 23:00:00,DESN025,day,18.85,7.88
2014-07-08 23:00:00,DESN025,day,21.75,13.21
2014-07-09 23:00:00,DESN025,day,20.29,7.09
2014-07-10 23:00:00,DESN025,day,21.55,8.87
2014-07-11 23:00:00,DESN025,day,24.84,11.18
2014-07-12 23:00:00,DESN025,day,16.79,7.88
2014-07-13 23:00:00,DESN025,day,26.57,14.08
2014-07-14 23:00:00,DESN025,day,21.16,8.92
2014-07-15 23:00:00,DESN025,day,23.02,12.0
2014-07-16 23:00:00,DESN025,day,25.42,12.08
2014-07-17 23:00:00,DESN025,day,29.15,14.02
2014-07-18 23:00:00,DESN025,day,28.58,15.35
2014-07-19 23:00:00,DESN025,day,33.17,19.05
2014-07-20 23:00:00,DESN025,day,27.36,19.22
2014-07-21 23:00:00,DESN025,day,39.63,25.79
2014-07-22 23:00:00,DESN025,day,25.25,11.05
2014-07-23 23:00:00,DESN025,day,24.02,11.69
2014-07-24 23:00:00,DESN025,day,18.0,9.81
2014-07-25 23:00:00,DESN025,day,19.79,
2014-07-26 23:00:00,DESN025,day,22.3,
2014-07-27 23:00:00,DESN025,day,22.15,21.01
2014-07-28 23:00:00,DESN025,day,24.84,14.93
2014-07-29 23:00:00,DESN025,day,25.72,16.34
2014-07-30 23:00:00,DESN025,day,25.52,14.09
2014-07-31 23:00:00,DESN025,day,20.37,10.09
2014-08-01 23:00:00,DESN025,day,23.0,11.83
2014-08-02 23:00:00,DESN025,day,21.85,13.51
2014-08-03 23:00:00,DESN025,day,17.54,10.26
2014-08-04 23:00:00,DESN025,day,15.43,9.36
2014-08-05 23:00:00,DESN025,day,22.29,12.68
2014-08-06 23:00:00,DESN025,day,22.49,10.81
2014-08-07 23:00:00,DESN025,day,23.98,12.77
2014-08-08 23:00:00,DESN025,day,21.95,12.2
2014-08-09 23:00:00,DESN025,day,21.29,10.39
2014-08-10 23:00:00,DESN025,day,15.17,7.93
2014-08-11 23:00:00,DESN025,day,14.44,6.27
2014-08-12 23:00:00,DESN025,day,19.98,8.0
2014-08-13 23:00:00,DESN025,day,16.16,7.23
2014-08-14 23:00:00,DESN025,day,13.43,6.91
2014-08-15 23:00:00,DESN025,day,14.45,6.39
2014-08-16 23:00:00,DESN025,day,12.19,6.95
2014-08-17 23:00:00,DESN025,day,10.51,6.44
2014-08-18 23:00:00,DESN025,day,14.05,5.54
2014-08-19 23:00:00,DESN025,day,13.21,6.11
2014-08-20 23:00:00,DESN025,day,14.69,7.66
2014-08-21 23:00:00,DESN025,day,23.05,10.4
2014-08-22 23:00:00,DESN025,day,20.03,8.86
2014-08-23 23:00:00,DESN025,day,14.32,7.77
2014-08-24 23:00:00,DESN025,day,12.36,7.04
2014-08-25 23:00:00,DESN025,day,17.59,9.86
2014-08-26 23:00:00,DESN025,day,12.27,9.15
2014-08-27 23:00:00,DESN025,day,19.08,9.43
2014-08-28 23:00:00,DESN025,day,18.99,9.89
2014-08-29 23:00:00,DESN025,day,20.08,11.42
2014-08-30 23:00:00,DESN025,day,16.27,8.77
2014-08-31 23:00:00,DESN025,day,12.58,8.24
2014-09-01 23:00:00,DESN025,day,21.22,11.72
2014-09-02 23:00:00,DESN025,day,19.0,10.85
2014-09-03 23:00:00,DESN025,day,17.81,9.54
2014-09-04 23:00:00,DESN025,day,27.62,17.0
2014-09-05 23:00:00,DESN025,day,35.17,22.24
2014-09-06 23:00:00,DESN025,day,36.22,24.36
2014-09-07 23:00:00,DESN025,day,29.86,21.67
2014-09-08 23:00:00,DESN025,day,39.8,32.2
2014-09-09 23:00:00,DESN025,day,27.01,18.04
2014-09-10 23:00:00,DESN025,day,19.91,10.56
2014-09-11 23:00:00,DESN025,day,15.51,9.53
2014-09-12 23:00:00,DESN025,day,25.1,17.51
2014-09-13 23:00:00,DESN025,day,17.6,12.4
2014-09-14 23:00:00,DESN025,day,14.84,9.44
2014-09-15 23:00:00,DESN025,day,39.92,27.02
2014-09-16 23:00:00,DESN025,day,44.94,26.57
2014-09-17 23:00:00,DESN025,day,29.43,16.64
2014-09-18 23:00:00,DESN025,day,28.31,18.11
2014-09-19 23:00:00,DESN025,day,28.79,18.74
2014-09-20 23:00:00,DESN025,day,23.76,16.81
2014-09-21 23:00:00,DESN025,day,22.25,15.48
2014-09-22 23:00:00,DESN025,day,17.76,11.16
2014-09-23 23:00:00,DESN025,day,18.54,9.1
2014-09-24 23:00:00,DESN025,day,24.01,12.53
2014-09-25 23:00:00,DESN025,day,24.38,13.35
2014-09-26 23:00:00,DESN025,day,25.58,14.55
2014-09-27 23:00:00,DESN025,day,29.89,16.67
2014-09-28 23:00:00,DESN025,day,26.87,17.43
2014-09-29 23:00:00,DESN025,day,26.13,12.57
2014-09-30 23:00:00,DESN025,day,28.34,17.4
2014-10-01 23:00:00,DESN025,day,47.34,31.25
2014-10-02 23:00:00,DESN025,day,61.6,47.27
2014-10-03 23:00:00,DESN025,day,32.87,26.19
2014-10-04 23:00:00,DESN025,day,35.96,28.49
2014-10-05 23:00:00,DESN025,day,29.78,26.66
2014-10-06 23:00:00,DESN025,day,40.5,29.22
2014-10-07 23:00:00,DESN025,day,32.94,22.57
2014-10-08 23:00:00,DESN025,day,16.81,8.72
2014-10-09 23:00:00,DESN025,day,25.88,14.51
2014-10-10 23:00:00,DESN025,day,23.33,11.48
2014-10-11 23:00:00,DESN025,day,39.36,27.69
2014-10-12 23:00:00,DESN025,day,20.16,12.74
2014-10-13 23:00:00,DESN025,day,29.79,17.81
2014-10-14 23:00:00,DESN025,day,22.98,12.75
2014-10-15 23:00:00,DESN025,day,22.83,11.54
2014-10-16 23:00:00,DESN025,day,21.09,11.97
2014-10-17 23:00:00,DESN025,day,23.41,10.83
2014-10-18 23:00:00,DESN025,day,18.12,11.49
2014-10-19 23:00:00,DESN025,day,16.43,9.55
2014-10-20 23:00:00,DESN025,day,17.08,7.72
2014-10-21 23:00:00,DESN025,day,17.93,8.07
2014-10-22 23:00:00,DESN025,day,11.14,6.53
2014-10-23 23:00:00,DESN025,day,27.48,16.37
2014-10-24 23:00:00,DESN025,day,29.52,18.9
2014-10-25 23:00:00,DESN025,day,25.92,18.84
2014-10-26 23:00:00,DESN025,day,24.47,17.82
2014-10-27 23:00:00,DESN025,day,23.7,15.35
2014-10-28 23:00:00,DESN025,day,31.84,22.9
2014-10-29 23:00:00,DESN025,day,48.27,31.94
2014-10-30 23:00:00,DESN025,day,47.19,31.12
2014-10-31 23:00:00,DESN025,day,30.84,21.12
2014-11-01 23:00:00,DESN025,day,36.33,21.76
2014-11-02 23:00:00,DESN025,day,24.65,15.29
2014-11-03 23:00:00,DESN025,day,23.76,13.75
2014-11-04 23:00:00,DESN025,day,30.08,18.93
2014-11-05 23:00:00,DESN025,day,40.01,27.0
2014-11-06 23:00:00,DESN025,day,36.7,26.33
2014-11-07 23:00:00,DESN025,day,32.47,24.12
2014-11-08 23:00:00,DESN025,day,28.1,17.19
2014-11-09 23:00:00,DESN025,day,27.03,19.63
2014-11-10 23:00:00,DESN025,day,26.41,14.49
2014-11-11 23:00:00,DESN025,day,33.33,20.82
2014-11-12 23:00:00,DESN025,day,35.21,21.42
2014-11-13 23:00:00,DESN025,day,33.04,19.7
2014-11-14 23:00:00,DESN025,day,44.06,29.22
2014-11-15 23:00:00,DESN025,day,40.39,29.56
2014-11-16 23:00:00,DESN025,day,23.93,18.12
2014-11-17 23:00:00,DESN025,day,24.17,17.32
2014-11-18 23:00:00,DESN025,day,38.48,32.27
2014-11-19 23:00:00,DESN025,day,20.82,19.79
2014-11-20 23:00:00,DESN025,day,39.11,31.28
2014-11-21 23:00:00,DESN025,day,27.93,21.3
2014-11-22 23:00:00,DESN025,day,26.4,23.81
2014-11-23 23:00:00,DESN025,day,24.22,19.09
2014-11-24 23:00:00,DESN025,day,23.1,15.16
2014-11-25 23:00:00,DESN025,day,31.67,18.74
2014-11-27 23:00:00,DESN025,day,37.14,27.69
2014-11-28 23:00:00,DESN025,day,41.09,34.2
2014-11-29 23:00:00,DESN025,day,48.07,37.46
2014-11-30 23:00:00,DESN025,day,44.4,35.48
2014-12-01 23:00:00,DESN025,day,33.52,26.21
2014-12-02 23:00:00,DESN025,day,44.24,31.27
2014-12-03 23:00:00,DESN025,day,71.09,45.15
2014-12-04 23:00:00,DESN025,day,83.92,70.58
2014-12-05 23:00:00,DESN025,day,86.52,67.31
2014-12-06 23:00:00,DESN025,day,40.54,29.5
2014-12-07 23:00:00,DESN025,day,34.83,23.72
2014-12-08 23:00:00,DESN025,day,24.12,11.89
2014-12-09 23:00:00,DESN025,day,37.78,21.59
2014-12-10 23:00:00,DESN025,day,16.52,14.89
2014-12-11 23:00:00,DESN025,day,16.81,7.2
2014-12-12 23:00:00,DESN025,day,15.0,5.95
2014-12-13 23:00:00,DESN025,day,10.86,6.06
2014-12-14 23:00:00,DESN025,day,17.37,12.78
2014-12-15 23:00:00,DESN025,day,21.62,11.33
2014-12-16 23:00:00,DESN025,day,22.68,11.37
2014-12-17 23:00:00,DESN025,day,18.71,11.34
2014-12-18 23:00:00,DESN025,day,14.16,6.79
2014-12-19 23:00:00,DESN025,day,7.82,5.18
2014-12-20 23:00:00,DESN025,day,10.67,5.38
2014-12-21 23:00:00,DESN025,day,13.93,8.35
2014-12-22 23:00:00,DESN025,day,9.33,3.54
2014-12-23 23:00:00,DESN025,day,7.95,3.95
2014-12-24 23:00:00,DESN025,day,7.22,3.96
2014-12-25 23:00:00,DESN025,day,11.79,4.98
2014-12-26 23:00:00,DESN025,day,12.04,7.46
2014-12-27 23:00:00,DESN025,day,18.79,13.69
2014-12-28 23:00:00,DESN025,day,27.7,22.58
2014-12-29 23:00:00,DESN025,day,23.47,19.95
2014-12-30 23:00:00,DESN025,day,23.69,16.98
2014-12-31 23:00:00,DESN025,day,31.37,24.34
2015-01-01 23:00:00,DESN025,day,77.98,66.34
2015-01-02 23:00:00,DESN025,day,9.75,6.61
2015-01-03 23:00:00,DESN025,day,18.63,7.53
2015-01-04 23:00:00,DESN025,day,10.29,5.64
2015-01-05 23:00:00,DESN025,day,23.66,15.86
2015-01-06 23:00:00,DESN025,day,26.73,26.09
2015-01-07 23:00:00,DESN025,day,24.66,18.81
2015-01-08 23:00:00,DESN025,day,12.26,8.65
2015-01-09 23:00:00,DESN025,day,8.02,4.95
2015-01-10 23:00:00,DESN025,day,6.26,3.65
2015-01-11 23:00:00,DESN025,day,12.92,5.82
2015-01-12 23:00:00,DESN025,day,12.6,4.89
2015-01-13 23:00:00,DESN025,day,15.4,6.58
2015-01-14 23:00:00,DESN025,day,8.19,4.25
2015-01-15 23:00:00,DESN025,day,10.01,5.85
2015-01-16 23:00:00,DESN025,day,19.79,11.46
2015-01-17 23:00:00,DESN025,day,27.72,16.33
2015-01-18 23:00:00,DESN025,day,21.89,17.21
2015-01-19 23:00:00,DESN025,day,32.11,23.49
2015-01-20 23:00:00,DESN025,day,29.38,25.29
2015-01-21 23:00:00,DESN025,day,,27.88
2015-01-22 23:00:00,DESN025,day,36.46,31.95
2015-01-23 23:00:00,DESN025,day,31.42,25.94
2015-01-24 23:00:00,DESN025,day,25.96,23.11
2015-01-25 23:00:00,DESN025,day,19.64,13.11
2015-01-26 23:00:00,DESN025,day,19.35,14.06
2015-01-27 23:00:00,DESN025,day,16.45,8.3
2015-01-28 23:00:00,DESN025,day,22.0,10.71
2015-01-29 23:00:00,DESN025,day,11.93,6.05
2015-01-30 23:00:00,DESN025,day,10.93,7.47
2015-01-31 23:00:00,DESN025,day,19.74,14.52
2015-02-01 23:00:00,DESN025,day,23.75,17.25
2015-02-02 23:00:00,DESN025,day,26.05,16.46
2015-02-03 23:00:00,DESN025,day,18.09,12.52
2015-02-04 23:00:00,DESN025,day,24.38,20.06
2015-02-05 23:00:00,DESN025,day,31.2,19.78
2015-02-06 23:00:00,DESN025,day,49.52,39.8
2015-02-07 23:00:00,DESN025,day,48.11,36.16
2015-02-08 23:00:00,DESN025,day,26.27,7.24
2015-02-09 23:00:00,DESN025,day,11.08,6.86
2015-02-10 23:00:00,DESN025,day,13.97,8.41
2015-02-11 23:00:00,DESN025,day,35.88,17.36
2015-02-12 23:00:00,DESN025,day,39.02,27.19
2015-02-13 23:00:00,DESN025,day,33.13,24.95
2015-02-14 23:00:00,DESN025,day,42.52,32.01
2015-02-15 23:00:00,DESN025,day,53.93,43.66
2015-02-16 23:00:00,DESN025,day,74.32,59.83
2015-02-17 23:00:00,DESN025,day,78.26,59.66
2015-02-18 23:00:00,DESN025,day,76.17,55.55
2015-02-19 23:00:00,DESN025,day,50.39,36.69
2015-02-20 23:00:00,DESN025,day,49.86,36.03
2015-02-21 23:00:00,DESN025,day,21.12,12.88
2015-02-22 23:00:00,DESN025,day,31.16,21.52
2015-02-23 23:00:00,DESN025,day,30.09,18.99
2015-02-24 23:00:00,DESN025,day,23.11,13.08
2015-02-25 23:00:00,DESN025,day,41.77,19.6
2015-02-26 23:00:00,DESN025,day,40.3,20.65
2015-02-27 23:00:00,DESN025,day,38.56,24.03
2015-02-28 23:00:00,DESN025,day,23.21,11.7
2015-03-01 23:00:00,DESN025,day,20.87,11.18
2015-03-02 23:00:00,DESN025,day,18.15,8.22
2015-03-03 23:00:00,DESN025,day,18.03,9.0
2015-03-04 23:00:00,DESN025,day,24.32,10.17
2015-03-05 23:00:00,DESN025,day,20.39,10.48
2015-03-06 23:00:00,DESN025,day,43.5,23.14
2015-03-07 23:00:00,DESN025,day,48.22,25.44
2015-03-08 23:00:00,DESN025,day,27.8,17.04
2015-03-09 23:00:00,DESN025,day,50.02,26.03
2015-03-10 23:00:00,DESN025,day,54.03,35.31
2015-03-11 23:00:00,DESN025,day,27.66,11.45
2015-03-12 23:00:00,DESN025,day,30.47,13.64
2015-03-13 23:00:00,DESN025,day,33.22,20.67
2015-03-14 23:00:00,DESN025,day,25.78,19.05
2015-03-15 23:00:00,DESN025,day,23.33,18.94
2015-03-16 23:00:00,DESN025,day,35.68,24.75
2015-03-17 23:00:00,DESN025,day,36.34,20.76
2015-03-18 23:00:00,DESN025,day,44.3,28.93
2015-03-19 23:00:00,DESN025,day,55.57,38.94
2015-03-20 23:00:00,DESN025,day,71.11,49.48
2015-03-21 23:00:00,DESN025,day,72.3,52.26
2015-03-22 23:00:00,DESN025,day,15.4,8.74
2015-03-23 23:00:00,DESN025,day,52.56,36.07
2015-03-24 23:00:00,DESN025,day,73.59,50.24
2015-03-25 23:00:00,DESN025,day,63.76,45.91
2015-03-26 23:00:00,DESN025,day,56.1,37.68
2015-03-27 23:00:00,DESN025,day,26.8,17.14
2015-03-28 23:00:00,DESN025,day,30.17,19.2
2015-03-29 23:00:00,DESN025,day,9.73,6.01
2015-03-30 23:00:00,DESN025,day,14.29,8.13
2015-03-31 23:00:00,DESN025,day,17.47,5.62
2015-04-01 23:00:00,DESN025,day,10.03,4.07
2015-04-02 23:00:00,DESN025,day,8.43,4.72
2015-04-03 23:00:00,DESN025,day,17.89,8.45
2015-04-04 23:00:00,DESN025,day,26.07,13.73
2015-04-05 23:00:00,DESN025,day,36.46,28.65
2015-04-06 23:00:00,DESN025,day,22.82,14.34
2015-04-07 23:00:00,DESN025,day,35.47,18.98
2015-04-08 23:00:00,DESN025,day,32.42,19.75
2015-04-09 23:00:00,DESN025,day,36.91,23.35
2015-04-10 23:00:00,DESN025,day,42.12,24.61
2015-04-11 23:00:00,DESN025,day,30.6,17.2
2015-04-12 23:00:00,DESN025,day,15.65,6.43
2015-04-13 23:00:00,DESN025,day,19.47,8.32
2015-04-14 23:00:00,DESN025,day,38.11,19.34
2015-04-15 23:00:00,DESN025,day,41.39,16.6
2015-04-16 23:00:00,DESN025,day,28.38,14.03
2015-04-17 23:00:00,DESN025,day,19.81,7.91
2015-04-18 23:00:00,DESN025,day,18.67,9.15
2015-04-19 23:00:00,DESN025,day,22.6,13.52
2015-04-20 23:00:00,DESN025,day,25.02,11.66
2015-04-21 23:00:00,DESN025,day,33.23,9.54
2015-04-22 23:00:00,DESN025,day,23.68,12.38
2015-04-23 23:00:00,DESN025,day,38.84,21.83
2015-04-24 23:00:00,DESN025,day,41.3,20.6
2015-04-25 23:00:00,DESN025,day,28.56,15.88
2015-04-26 23:00:00,DESN025,day,14.72,8.87
2015-04-27 23:00:00,DESN025,day,18.14,9.47
2015-04-28 23:00:00,DESN025,day,15.86,9.58
2015-04-29 23:00:00,DESN025,day,20.89,14.76
2015-04-30 23:00:00,DESN025,day,22.93,11.46
2015-05-01 23:00:00,DESN025,day,17.17,13.0
2015-05-02 23:00:00,DESN025,day,23.22,15.6
2015-05-03 23:00:00,DESN025,day,17.07,11.82
2015-05-04 23:00:00,DESN025,day,15.01,7.06
2015-05-05 23:00:00,DESN025,day,22.85,9.56
2015-05-06 23:00:00,DESN025,day,26.78,8.95
2015-05-07 23:00:00,DESN025,day,20.59,8.12
2015-05-08 23:00:00,DESN025,day,20.98,9.12
2015-05-09 23:00:00,DESN025,day,21.23,9.58
2015-05-10 23:00:00,DESN025,day,14.48,7.8
2015-05-11 23:00:00,DESN025,day,19.17,9.43
2015-05-12 23:00:00,DESN025,day,30.98,14.48
2015-05-13 23:00:00,DESN025,day,24.61,11.64
2015-05-14 23:00:00,DESN025,day,12.19,7.16
2015-05-15 23:00:00,DESN025,day,20.48,10.47
2015-05-16 23:00:00,DESN025,day,27.38,16.84
2015-05-17 23:00:00,DESN025,day,16.32,8.5
2015-05-18 23:00:00,DESN025,day,28.01,11.43
2015-05-19 23:00:00,DESN025,day,19.93,8.18
2015-05-20 23:00:00,DESN025,day,23.39,8.93
2015-05-21 23:00:00,DESN025,day,23.81,12.82
2015-05-22 23:00:00,DESN025,day,25.27,11.12
2015-05-23 23:00:00,DESN025,day,34.88,17.44
2015-05-24 23:00:00,DESN025,day,14.84,7.82
2015-05-25 23:00:00,DESN025,day,22.67,13.92
2015-05-26 23:00:00,DESN025,day,15.51,7.44
2015-05-27 23:00:00,DESN025,day,21.02,8.31
2015-05-28 23:00:00,DESN025,day,23.03,10.1
2015-05-29 23:00:00,DESN025,day,20.72,10.47
2015-05-30 23:00:00,DESN025,day,12.91,6.38
2015-05-31 23:00:00,DESN025,day,13.74,6.84
2015-06-01 23:00:00,DESN025,day,14.54,7.69
2015-06-02 23:00:00,DESN025,day,18.92,8.04
2015-06-03 23:00:00,DESN025,day,22.57,9.82
2015-06-04 23:00:00,DESN025,day,22.32,9.15
2015-06-05 23:00:00,DESN025,day,28.08,13.52
2015-06-06 23:00:00,DESN025,day,27.77,17.22
2015-06-07 23:00:00,DESN025,day,18.16,9.69
2015-06-08 23:00:00,DESN025,day,19.74,8.55
2015-06-09 23:00:00,DESN025,day,14.68,7.18
2015-06-10 23:00:00,DESN025,day,17.23,9.44
2015-06-11 23:00:00,DESN025,day,24.44,13.75
2015-06-12 23:00:00,DESN025,day,22.06,17.46
2015-06-13 23:00:00,DESN025,day,29.29,19.77
2015-06-14 23:00:00,DESN025,day,18.16,10.96
2015-06-15 23:00:00,DESN025,day,13.96,7.33
2015-06-16 23:00:00,DESN025,day,16.83,8.27
2015-06-17 23:00:00,DESN025,day,20.63,9.3
2015-06-18 23:00:00,DESN025,day,18.14,10.69
2015-06-19 23:00:00,DESN025,day,12.79,6.24
2015-06-20 23:00:00,DESN025,day,11.72,6.25
2015-06-21 23:00:00,DESN025,day,12.13,7.4
2015-06-22 23:00:00,DESN025,day,15.25,8.41
2015-06-23 23:00:00,DESN025,day,9.72,5.75
2015-06-24 23:00:00,DESN025,day,13.65,6.95
2015-06-25 23:00:00,DESN025,day,26.33,14.09
2015-06-26 23:00:00,DESN025,day,30.2,16.96
2015-06-27 23:00:00,DESN025,day,19.49,11.39
2015-06-28 23:00:00,DESN025,day,12.42,6.55
2015-06-29 23:00:00,DESN025,day,22.84,11.66
2015-06-30 23:00:00,DESN025,day,22.23,12.13
2015-07-01 23:00:00,DESN025,day,19.88,10.28
2015-07-02 23:00:00,DESN025,day,24.68,13.79
2015-07-03 23:00:00,DESN025,day,38.91,22.77
2015-07-04 23:00:00,DESN025,day,32.99,23.22
2015-07-05 23:00:00,DESN025,day,30.39,17.69
2015-07-06 23:00:00,DESN025,day,18.79,10.4
2015-07-07 23:00:00,DESN025,day,23.96,12.62
2015-07-08 23:00:00,DESN025,day,18.51,7.31
2015-07-09 23:00:00,DESN025,day,14.7,6.0
2015-07-10 23:00:00,DESN025,day,19.05,8.18
2015-07-11 23:00:00,DESN025,day,22.24,10.51
2015-07-12 23:00:00,DESN025,day,20.98,12.29
2015-07-13 23:00:00,DESN025,day,18.99,7.98
2015-07-14 23:00:00,DESN025,day,16.05,7.2
2015-07-15 23:00:00,DESN025,day,18.57,9.4
2015-07-16 23:00:00,DESN025,day,20.3,11.96
2015-07-17 23:00:00,DESN025,day,32.48,15.93
2015-07-18 23:00:00,DESN025,day,30.56,16.88
2015-07-19 23:00:00,DESN025,day,20.17,11.88
2015-07-20 23:00:00,DESN025,day,19.43,10.33
2015-07-21 23:00:00,DESN025,day,19.35,8.7
2015-07-22 23:00:00,DESN025,day,22.61,13.09
2015-07-23 23:00:00,DESN025,day,25.23,12.25
2015-07-24 23:00:00,DESN025,day,20.98,11.94
2015-07-25 23:00:00,DESN025,day,19.92,8.51
2015-07-26 23:00:00,DESN025,day,13.26,5.5
2015-07-27 23:00:00,DESN025,day,14.19,6.3
2015-07-28 23:00:00,DESN025,day,12.28,5.14
2015-07-29 23:00:00,DESN025,day,17.23,6.66
2015-07-30 23:00:00,DESN025,day,15.65,7.03
2015-07-31 23:00:00,DESN025,day,20.45,8.02
2015-08-01 23:00:00,DESN025,day,23.25,10.88
